token,source_count,target_count,cosine_before,cosine_after,delta
yell,1991,897,0.002904305998772158,0.545300989984066,0.5423966839852938
fits,1657,893,0.06552758877380194,0.5840114544209122,0.5184838656471102
stayin,1444,890,-0.009116675984728033,0.5810970418971374,0.5902137178818654
needing,1810,885,0.11680537012794753,0.6475996145620924,0.5307942444341448
consider,2215,879,0.06456151796186171,0.5441924132874331,0.47963089532557135
dot,3063,874,0.004107019322676342,0.43578295995512223,0.4316759406324459
trial,1652,870,0.17260849394860078,0.6456718853713651,0.4730633914227643
rag,1346,866,0.07837536393857736,0.4977021934701923,0.41932682953161493
circus,1873,863,-0.05620332220313364,0.4952072521036242,0.5514105743067579
lace,1752,861,0.017968032808632194,0.6255463379626529,0.6075783051540207
excited,1913,857,0.008589982462050448,0.5170076291454551,0.5084176466834046
smith,1097,855,0.05141274192558084,0.5060205818278913,0.4546078399023105
states,1894,850,-0.0021756476102801348,0.5734723605488368,0.5756480081591169
hotter,2330,847,0.0029993280393551935,0.7176896317280178,0.7146903036886626
driver,1617,842,0.14193658263060557,0.6292552442020709,0.4873186615714653
cherish,1332,838,0.17590577054318463,0.6737100325773543,0.49780426203416966
catching,1990,835,0.07789540710624507,0.5596772632528447,0.48178185614659963
stake,1670,831,0.06010908267497382,0.6587045509772165,0.5985954683022426
fuel,2010,824,0.007131939951462912,0.6324501980813504,0.6253182581298875
preach,1863,820,0.0350638791224537,0.6111274661038797,0.576063586981426
forbidden,1373,818,0.14342483514458523,0.540360270557747,0.3969354354131618
broad,2426,814,0.050108461280105605,0.4050345854513111,0.3549261241712055
meeting,1658,813,0.1505967653402236,0.590618423418103,0.4400216580778794
movement,2601,810,0.043318312318843824,0.5577472849557362,0.5144289726368924
skill,1503,806,0.051630860409407175,0.6441454044368297,0.5925145440274224
disappeared,1787,801,0.18938899748339466,0.6427989374017153,0.4534099399183207
material,1684,799,0.02389932651553473,0.4521839275370511,0.4282846010215164
tomorrow's,1500,797,0.07162614002259214,0.5176968935562265,0.44607075353363435
gutter,2240,793,0.09481890904841811,0.5567277905547952,0.46190888150637704
emotional,1367,791,0.07116369163010904,0.4551935148811814,0.3840298232510724
stacks,2590,787,0.06890235283722519,0.6069534579574928,0.5380511051202675
revelation,1651,785,0.07316950590153312,0.5542494053249591,0.481079899423426
sober,2390,783,-0.03696461318645922,0.6446681098216358,0.6816327230080951
charlie,1353,781,0.06302564116028717,0.36660318900816036,0.30357754784787316
linger,1401,778,0.05041908328113921,0.5495691517245747,0.49915006844343546
aha,1292,774,0.03821018833021435,0.2702218856085651,0.23201169727835075
fooled,1655,770,0.07956229613013069,0.5401010975620022,0.46053880143187154
northern,1700,768,0.12833418448701567,0.5530249704085691,0.42469078592155346
obvious,2412,765,0.15943061753366977,0.5390767262840269,0.37964610875035715
thirsty,1761,762,0.07126332300039401,0.5764665792004527,0.5052032562000588
silk,1084,760,-0.03094212735293639,0.6001510682511669,0.6310931956041033
beep,1748,756,0.02365571414172965,0.42712006279416276,0.4034643486524331
zoo,1188,755,0.033470449718624035,0.4666825296609194,0.4332120799422954
peeps,1252,753,0.014101755470004584,0.5933998250773609,0.5792980696073563
arrow,1356,749,-0.037404529569911096,0.6543947959518872,0.6917993255217983
rate,1632,746,0.04566485111407455,0.591894669616633,0.5462298185025584
jock,791,744,0.08416651475182094,0.5761713011577276,0.4920047864059067
choking,2135,739,0.06818951000556592,0.5846910396654136,0.5165015296598476
biggie,997,737,0.02763531400138778,0.47996263445419984,0.45232732045281204
odds,1786,734,0.023352094308285658,0.5872136606226808,0.5638615663143951
crimson,1690,732,0.09987434971471743,0.6678072793906957,0.5679329296759783
chief,1188,730,0.1290821003237701,0.537281884869117,0.4081997845453469
obsession,1560,728,0.10142295225721991,0.5137089672716235,0.4122860150144036
progress,1947,723,0.07107193867735108,0.5422457695225993,0.4711738308452482
graveyard,1373,722,0.061695327329592334,0.5381784104275744,0.4764830830979821
strife,1641,720,0.027773423547281687,0.6120930112499541,0.5843195877026723
mellow,949,717,0.0026086703538680603,0.4478410424694056,0.4452323721155375
plague,2429,713,0.022190349809552735,0.5325359106194117,0.510345560809859
trains,1436,712,0.11324291791111893,0.6068700739302881,0.4936271560191692
wo,1637,708,0.10402500240286439,0.3779421247948509,0.2739171223919865
fulfill,1275,704,0.06297031325363626,0.6012081280753383,0.5382378148217021
sow,1428,700,-0.010402192925884117,0.5800684494547217,0.5904706423806058
signed,2370,698,0.09067375360433706,0.6381135399539433,0.5474397863496062
