rank,token,left_count,right_count,min_count,sum_count
2669,c'est,199,238,199,437
2670,duck,198,610,198,808
2671,guarantee,198,480,198,678
2672,harry,198,395,198,593
2673,rushing,198,395,198,593
2674,thrills,198,343,198,541
2675,creeping,198,323,198,521
2676,princess,198,305,198,503
2677,vow,198,294,198,492
2678,ann,198,226,198,424
2679,grateful,207,198,198,405
2680,dip,197,440,197,637
2681,van,197,384,197,581
2682,yer,197,298,197,495
2683,grain,197,237,197,434
2684,pony,234,197,197,431
2685,list,196,564,196,760
2686,personality,196,323,196,519
2687,rome,196,308,196,504
2688,shuffle,196,295,196,491
2689,pan,196,267,196,463
2690,springtime,207,196,196,403
2691,sweetly,196,201,196,397
2692,disease,195,830,195,1025
2693,throughout,195,410,195,605
2694,pleased,195,230,195,425
2695,pains,195,206,195,401
2696,strung,195,195,195,390
2697,bullets,194,424,194,618
2698,undone,194,400,194,594
2699,wreck,194,391,194,585
2700,bowl,194,367,194,561
2701,eighteen,194,277,194,471
2702,ties,193,401,193,594
2703,deceive,193,374,193,567
2704,musical,193,357,193,550
2705,daughters,193,346,193,539
2706,pin,193,312,193,505
2707,drowned,193,301,193,494
2708,blade,192,628,192,820
2709,office,192,388,192,580
2710,creep,192,360,192,552
2711,sands,192,327,192,519
2712,suits,192,325,192,517
2713,mamma,301,192,192,493
2714,believin,192,274,192,466
2715,rusty,192,215,192,407
2716,boy's,191,437,191,628
2717,pig,191,400,191,591
2718,forgetting,191,279,191,470
2719,booze,191,267,191,458
2720,kong,191,221,191,412
2721,muddy,191,211,191,402
2722,reaction,190,740,190,930
2723,smash,190,489,190,679
2724,tumble,190,371,190,561
2725,doggone,364,190,190,554
2726,bull,190,314,190,504
2727,cradle,190,298,190,488
2728,disappeared,190,279,190,469
2729,breast,190,244,190,434
2730,seventh,225,190,190,415
2731,folk,190,221,190,411
2732,peculiar,191,190,190,381
2733,juice,189,628,189,817
2734,regrets,189,381,189,570
2735,ve,189,343,189,532
2736,favor,189,336,189,525
2737,group,189,334,189,523
2738,why'd,189,331,189,520
2739,banks,189,264,189,453
2740,hazy,189,229,189,418
2741,harlem,189,223,189,412
2742,cookin,189,213,189,402
2743,tasted,189,204,189,393
2744,violence,188,810,188,998
2745,destination,188,499,188,687
2746,pipe,188,463,188,651
2747,inner,188,408,188,596
2748,burst,188,406,188,594
2749,medicine,188,341,188,529
2750,dallas,218,188,188,406
2751,tunes,218,188,188,406
2752,weave,214,188,188,402
2753,brightly,197,188,188,385
2754,streams,197,188,188,385
2755,loss,187,444,187,631
2756,team,187,441,187,628
2757,relief,187,414,187,601
2758,freaky,187,356,187,543
2759,curtains,187,301,187,488
2760,spite,187,295,187,482
2761,drew,187,241,187,428
2762,worthwhile,225,187,187,412
2763,thankful,187,220,187,407
2764,freight,203,187,187,390
2765,neighbor,191,187,187,378
2766,rocky,419,186,186,605
2767,mind's,186,388,186,574
2768,dude,186,356,186,542
2769,bind,186,337,186,523
2770,hustle,334,186,186,520
2771,doubts,186,326,186,512
2772,dit,186,307,186,493
2773,deck,186,291,186,477
2774,ar,186,195,186,381
2775,girlfriend,185,640,185,825
2776,northern,185,293,185,478
2777,oceans,185,253,185,438
2778,holly,185,211,185,396
2779,weed,195,185,185,380
2780,parted,185,188,185,373
2781,suck,184,998,184,1182
2782,reveal,184,399,184,583
2783,silently,184,250,184,434
2784,julie,184,246,184,430
2785,passin,203,184,184,387
2786,stealin,184,202,184,386
2787,clover,184,198,184,382
2788,shone,184,188,184,372
2789,prepared,183,492,183,675
2790,swept,183,340,183,523
2791,scare,183,329,183,512
2792,corners,183,301,183,484
2793,meanwhile,183,272,183,455
2794,stroll,183,232,183,415
2795,joker,183,199,183,382
2796,tonight's,182,387,182,569
2797,jazz,182,382,182,564
2798,dizzy,182,376,182,558
2799,sighs,182,279,182,461
2800,askin,182,278,182,460
2801,fountain,182,276,182,458
2802,unreal,182,275,182,457
2803,betty,182,247,182,429
2804,towns,182,236,182,418
2805,susie,197,182,182,379
2806,fe,181,668,181,849
2807,losers,181,417,181,598
2808,recognize,181,415,181,596
2809,butter,181,364,181,545
2810,fuse,181,353,181,534
2811,original,181,321,181,502
2812,subway,181,319,181,500
2813,sane,181,289,181,470
2814,carolina,251,181,181,432
2815,wednesday,181,222,181,403
2816,ragged,211,181,181,392
2817,seldom,181,208,181,389
2818,honor,180,441,180,621
2819,deaf,180,346,180,526
2820,cruisin,180,297,180,477
2821,reap,180,255,180,435
2822,shady,247,180,180,427
2823,betcha,179,292,179,471
2824,sock,276,179,179,455
2825,smilin,265,179,179,444
2826,alabama,248,179,179,427
2827,wooden,179,239,179,418
2828,gambler,210,179,179,389
2829,television,178,448,178,626
2830,experience,178,435,178,613
2831,court,178,393,178,571
2832,money's,178,351,178,529
2833,fired,178,306,178,484
2834,borrowed,178,264,178,442
2835,bucks,178,258,178,436
2836,broad,178,237,178,415
2837,drummer,178,233,178,411
2838,prayin,178,198,178,376
2839,fantasies,177,399,177,576
2840,constant,177,342,177,519
2841,lisa,177,284,177,461
2842,te,177,283,177,460
2843,daydream,258,177,177,435
2844,mirrors,177,230,177,407
2845,dixie,209,177,177,386
2846,tighter,177,204,177,381
2847,brass,198,177,177,375
2848,punk,176,892,176,1068
2849,machines,176,445,176,621
2850,pounds,176,279,176,455
2851,egg,176,277,176,453
2852,plains,176,235,176,411
2853,wiser,176,212,176,388
2854,wandered,176,193,176,369
2855,role,175,366,175,541
2856,covers,175,356,175,531
2857,glasses,175,303,175,478
2858,web,175,281,175,456
2859,fold,175,223,175,398
2860,risin,175,191,175,366
2861,valleys,176,175,175,351
2862,brush,174,338,174,512
2863,reminds,174,290,174,464
2864,tremble,174,288,174,462
2865,harvest,174,282,174,456
2866,tommy,174,241,174,415
2867,shark,174,224,174,398
2868,socks,174,224,174,398
2869,nickel,187,174,174,361
2870,fourth,174,182,174,356
2871,drugs,173,822,173,995
2872,mission,173,781,173,954
2873,cops,173,638,173,811
2874,create,173,460,173,633
2875,kicking,173,459,173,632
2876,legend,173,397,173,570
2877,compare,173,374,173,547
2878,plate,173,374,173,547
2879,screamin,173,342,173,515
2880,ego,173,339,173,512
2881,rattle,173,278,173,451
2882,asks,173,272,173,445
2883,crowds,173,259,173,432
2884,chop,173,258,173,431
2885,it'd,173,241,173,414
2886,lad,233,173,173,406
2887,richard,173,203,173,376
2888,unwind,173,203,173,376
2889,mystic,173,192,173,365
2890,clue,172,535,172,707
2891,rocker,172,398,172,570
2892,upstairs,172,294,172,466
2893,bid,172,242,172,414
2894,brow,172,238,172,410
2895,bears,172,214,172,386
2896,nest,195,172,172,367
2897,dub,171,578,171,749
2898,drain,171,413,171,584
2899,center,171,411,171,582
2900,celebration,171,379,171,550
2901,painting,171,284,171,455
2902,scheme,171,265,171,436
2903,seein,171,231,171,402
2904,there'd,171,226,171,397
2905,brother's,171,212,171,383
2906,teddy,171,208,171,379
2907,cane,171,202,171,373
2908,rod,171,180,171,351
2909,deadly,170,719,170,889
2910,decision,170,617,170,787
2911,haunt,170,415,170,585
2912,buck,170,383,170,553
2913,pistol,170,299,170,469
2914,robin,295,170,170,465
2915,address,170,285,170,455
2916,duke,170,265,170,435
2917,robot,170,249,170,419
2918,pole,170,240,170,410
2919,wearin,170,227,170,397
2920,diggin,170,205,170,375
2921,boston,177,170,170,347
2922,cooking,170,171,170,341
2923,attraction,169,603,169,772
2924,zero,169,582,169,751
2925,el,169,421,169,590
2926,arise,169,331,169,500
2927,returned,169,280,169,449
2928,dozen,169,254,169,423
2929,handed,169,254,169,423
2930,oooo,254,169,169,423
2931,nature's,169,203,169,372
2932,leaning,169,171,169,340
2933,bounce,168,447,168,615
2934,hopeless,168,437,168,605
2935,sleepless,168,396,168,564
2936,overnight,168,331,168,499
2937,waltz,168,313,168,481
2938,bat,168,312,168,480
2939,trial,168,306,168,474
2940,blessing,168,294,168,462
2941,doorway,168,290,168,458
2942,vocals,168,286,168,454
2943,sour,168,279,168,447
2944,wagon,168,232,168,400
2945,rasta,168,217,168,385
2946,thirsty,168,212,168,380
2947,spreading,167,417,167,584
2948,prime,167,406,167,573
2949,tick,167,375,167,542
2950,thirst,167,369,167,536
2951,possible,167,361,167,528
2952,pearls,167,347,167,514
2953,screw,167,323,167,490
2954,candles,167,322,167,489
2955,louisiana,316,167,167,483
2956,beam,167,268,167,435
2957,jerry,167,267,167,434
2958,scattered,167,266,167,433
2959,album,167,239,167,406
2960,humming,167,194,167,361
2961,detroit,167,173,167,340
2962,information,166,556,166,722
2963,strikes,166,536,166,702
2964,razor,166,391,166,557
2965,post,166,370,166,536
2966,sealed,166,315,166,481
2967,eddie,166,282,166,448
2968,catching,166,200,166,366
2969,thirteen,166,191,166,357
2970,attitude,165,627,165,792
2971,ideas,165,429,165,594
2972,stroke,165,352,165,517
2973,cease,165,330,165,495
2974,porch,165,267,165,432
2975,schemes,165,252,165,417
2976,oak,248,165,165,413
2977,stir,247,165,165,412
2978,fantastic,165,242,165,407
2979,boot,165,240,165,405
2980,placed,165,224,165,389
2981,grandma,165,223,165,388
2982,sailors,211,165,165,376
2983,soup,165,197,165,362
2984,wooh,165,167,165,332
2985,pon,164,1060,164,1224
2986,fights,164,339,164,503
2987,fathers,164,317,164,481
2988,homes,164,284,164,448
2989,chocolate,164,254,164,418
2990,answered,164,250,164,414
2991,dreadlocks,164,231,164,395
2992,universal,164,223,164,387
2993,eggs,164,222,164,386
2994,shootin,164,221,164,385
2995,hidin,174,164,164,338
2996,thursday,172,164,164,336
2997,earn,163,320,163,483
2998,motel,163,259,163,422
2999,meadow,246,163,163,409
3000,audience,163,207,163,370
3001,goose,206,163,163,369
3002,pleasant,163,199,163,362
3003,mill,163,180,163,343
3004,riot,162,404,162,566
3005,sends,162,367,162,529
3006,surrounds,162,293,162,455
3007,kneel,162,272,162,434
3008,amazed,162,269,162,431
3009,caroline,246,162,162,408
3010,bike,162,245,162,407
3011,gained,162,200,162,362
3012,mount,191,162,162,353
3013,revenge,161,637,161,798
3014,scars,161,556,161,717
3015,driven,161,378,161,539
3016,nineteen,161,323,161,484
3017,dealing,161,317,161,478
3018,nerves,161,299,161,460
3019,lamp,161,292,161,453
3020,shift,161,284,161,445
3021,cheese,161,276,161,437
3022,martin,161,259,161,420
3023,raindrops,253,161,161,414
3024,appeared,161,202,161,363
3025,reelin,199,161,161,360
3026,duh,160,455,160,615
3027,greater,160,420,160,580
3028,deh,160,404,160,564
3029,tables,160,373,160,533
3030,divided,160,368,160,528
3031,garbage,160,351,160,511
3032,bringin,160,290,160,450
3033,planes,160,231,160,391
3034,welfare,160,219,160,379
3035,rays,160,176,160,336
3036,conquer,159,374,159,533
3037,freeway,159,363,159,522
3038,limousine,159,333,159,492
3039,illusions,159,298,159,457
3040,chi,159,271,159,430
3041,moses,252,159,159,411
3042,buh,159,235,159,394
3043,carnival,159,217,159,376
3044,grease,213,159,159,372
3045,reeling,159,211,159,370
3046,wives,159,165,159,324
3047,joys,160,159,159,319
3048,dive,158,465,158,623
3049,romeo,158,458,158,616
3050,haunting,158,388,158,546
3051,general,158,337,158,495
3052,arrow,158,330,158,488
3053,chew,158,323,158,481
3054,rags,158,316,158,474
3055,lawn,158,306,158,464
3056,strangest,158,235,158,393
3057,lang,158,191,158,349
3058,lightly,158,163,158,321
3059,mix,157,875,157,1032
3060,rob,157,490,157,647
3061,romantic,157,434,157,591
3062,totally,157,393,157,550
3063,fits,157,363,157,520
3064,rats,157,340,157,497
3065,royal,157,277,157,434
3066,thats,157,260,157,417
3067,washing,157,258,157,415
3068,abused,157,257,157,414
3069,gifts,157,255,157,412
3070,whoever,157,241,157,398
3071,lemon,157,239,157,396
3072,chased,157,215,157,372
3073,traces,157,183,157,340
3074,donna,176,157,157,333
3075,fourteen,169,157,157,326
3076,runaway,156,593,156,749
3077,hardest,156,467,156,623
3078,defeat,156,460,156,616
3079,stopping,156,340,156,496
3080,rid,156,302,156,458
3081,brick,156,256,156,412
3082,banana,156,245,156,401
3083,fee,156,228,156,384
3084,usually,156,198,156,354
3085,aww,156,183,156,339
3086,forsake,156,182,156,338
3087,yesterdays,156,158,156,314
3088,fist,155,603,155,758
3089,film,155,360,155,515
3090,hunting,155,319,155,474
3091,dang,155,295,155,450
3092,rises,155,276,155,431
3093,click,155,275,155,430
3094,screamed,155,257,155,412
3095,windy,249,155,155,404
3096,shoulda,155,241,155,396
3097,appreciate,155,234,155,389
3098,crossing,155,234,155,389
3099,hometown,155,227,155,382
3100,sandy,187,155,155,342
3101,nail,154,397,154,551
3102,education,154,384,154,538
3103,riches,154,341,154,495
3104,dull,154,338,154,492
3105,blonde,154,313,154,467
3106,tan,154,281,154,435
3107,concern,154,271,154,425
3108,unfold,154,253,154,407
3109,tastes,154,232,154,386
3110,louis,154,220,154,374
3111,camp,154,206,154,360
3112,applause,184,154,154,338
3113,eatin,167,154,154,321
3114,innocence,153,644,153,797
3115,safety,153,341,153,494
3116,fascination,153,333,153,486
3117,orange,153,328,153,481
3118,sentimental,153,283,153,436
3119,skip,153,280,153,433
3120,knight,153,264,153,417
3121,straighten,153,188,153,341
3122,trumpet,153,178,153,331
3123,ford,153,170,153,323
3124,purpose,152,384,152,536
3125,que,152,313,152,465
3126,se,152,304,152,456
3127,invitation,152,292,152,444
3128,plea,152,278,152,430
3129,killin,152,264,152,416
3130,powder,152,242,152,394
3131,lawyer,152,227,152,379
3132,carefully,152,221,152,373
3133,temperature,152,218,152,370
3134,tango,152,203,152,355
3135,declare,152,198,152,350
3136,pressed,152,194,152,346
3137,tis,152,163,152,315
3138,dick,151,827,151,978
3139,panic,151,502,151,653
3140,position,151,498,151,649
3141,button,151,469,151,620
3142,wounds,151,455,151,606
3143,boyfriend,151,424,151,575
3144,gear,151,413,151,564
3145,deepest,151,362,151,513
3146,bits,151,318,151,469
3147,gutter,151,312,151,463
3148,ache,151,308,151,459
3149,howl,151,274,151,425
3150,rely,151,272,151,423
3151,succeed,151,258,151,409
3152,nurse,151,243,151,394
3153,cave,151,217,151,368
3154,reaches,151,201,151,352
3155,reel,151,197,151,348
3156,runner,151,174,151,325
3157,vie,151,167,151,318
3158,hatred,150,533,150,683
3159,discovered,150,290,150,440
3160,trusted,150,276,150,426
3161,crow,150,219,150,369
3162,fool's,150,184,150,334
3163,hu,150,184,150,334
3164,ireland,150,181,150,331
3165,yum,150,171,150,321
3166,log,151,150,150,301
3167,dj,149,1532,149,1681
3168,parties,149,414,149,563
3169,coke,149,374,149,523
3170,priest,149,364,149,513
3171,reachin,149,321,149,470
3172,eternally,149,317,149,466
3173,sweep,149,314,149,463
3174,cherish,149,289,149,438
3175,belt,149,241,149,390
3176,king's,149,206,149,355
3177,mic,148,2105,148,2253
3178,cuts,148,1030,148,1178
3179,prepare,148,448,148,596
3180,credit,148,432,148,580
3181,overcome,148,396,148,544
3182,chips,148,283,148,431
3183,starving,148,279,148,427
3184,cheated,148,235,148,383
3185,puppet,148,206,148,354
3186,houston,148,158,148,306
3187,travelled,148,156,148,304
3188,pilot,155,148,148,303
3189,doom,147,575,147,722
3190,mass,147,523,147,670
3191,lipstick,147,381,147,528
3192,poet,147,235,147,382
3193,brew,147,231,147,378
3194,fixed,147,223,147,370
3195,worrying,203,147,147,350
3196,gospel,147,192,147,339
3197,dug,147,188,147,335
3198,lucifer,147,165,147,312
3199,port,147,165,147,312
3200,tape,146,584,146,730
3201,operator,146,394,146,540
3202,stained,146,341,146,487
3203,arrived,146,336,146,482
3204,storms,146,325,146,471
3205,constantly,146,317,146,463
3206,frank,146,298,146,444
3207,icy,146,288,146,434
3208,buying,146,272,146,418
3209,messed,146,241,146,387
3210,pimp,146,202,146,348
3211,beatin,146,193,146,339
3212,jolly,182,146,146,328
3213,how'd,146,166,146,312
3214,turkey,146,162,146,308
3215,louise,158,146,146,304
3216,dooby,146,155,146,301
3217,ringin,154,146,146,300
3218,vacation,145,409,145,554
3219,creature,145,379,145,524
3220,outer,145,323,145,468
3221,unite,145,319,145,464
3222,breed,145,309,145,454
3223,urge,145,294,145,439
3224,numb,145,293,145,438
3225,follows,145,281,145,426
3226,limbo,145,247,145,392
3227,states,145,243,145,388
3228,cookie,236,145,145,381
3229,forsaken,145,202,145,347
3230,robbed,145,178,145,323
3231,mule,157,145,145,302
3232,highways,145,145,145,290
3233,lower,144,320,144,464
3234,seal,144,247,144,391
3235,blanket,144,246,144,390
3236,painful,144,241,144,385
3237,bail,144,218,144,362
3238,chasin,144,188,144,332
3239,anew,144,186,144,330
3240,gathering,144,186,144,330
3241,vibration,151,144,144,295
3242,breaker,144,145,144,289
3243,pulls,143,407,143,550
3244,crumble,143,294,143,437
3245,soap,143,275,143,418
3246,carries,143,254,143,397
3247,ti,143,232,143,375
3248,nd,143,231,143,374
3249,sheriff,214,143,143,357
3250,doot,143,181,143,324
3251,writer,181,143,143,324
3252,large,142,474,142,616
3253,creatures,142,459,142,601
3254,checking,142,364,142,506
3255,consider,142,303,142,445
3256,dwell,142,275,142,417
3257,rosie,270,142,142,412
3258,friendship,142,239,142,381
3259,shores,142,231,142,373
3260,football,142,228,142,370
3261,mona,142,212,142,354
3262,swingin,142,194,142,336
3263,willy,182,142,142,324
3264,bitty,142,169,142,311
3265,boogaloo,144,142,142,286
3266,hypnotized,141,394,141,535
3267,tone,141,353,141,494
3268,haunted,141,351,141,492
3269,mack,141,307,141,448
3270,hood,141,280,141,421
3271,solve,141,279,141,420
3272,tunnel,141,256,141,397
3273,offered,141,241,141,382
3274,chills,141,232,141,373
3275,settled,141,216,141,357
3276,tangled,141,209,141,350
3277,lightnin,179,141,141,320
3278,crimson,141,169,141,310
3279,landed,141,166,141,307
3280,mobile,164,141,141,305
3281,frankie,141,161,141,302
3282,mental,140,474,140,614
3283,raw,140,431,140,571
3284,caring,140,271,140,411
3285,cracked,140,271,140,411
3286,describe,140,253,140,393
3287,lily,242,140,140,382
3288,bath,140,236,140,376
3289,evenin,211,140,140,351
3290,belonged,140,147,140,287
3291,begged,140,142,140,282
3292,howard,140,141,140,281
3293,trigger,139,486,139,625
3294,security,139,450,139,589
3295,alarm,139,380,139,519
3296,allowed,139,333,139,472
3297,normal,139,331,139,470
3298,college,139,252,139,391
3299,head's,139,244,139,383
3300,hare,217,139,139,356
3301,treasures,139,206,139,345
3302,fishing,139,204,139,343
3303,lighting,139,200,139,339
3304,wilderness,139,200,139,339
3305,kin,139,174,139,313
3306,loop,139,152,139,291
3307,harbor,139,151,139,290
3308,prettiest,139,145,139,284
3309,tame,138,371,138,509
3310,alcohol,138,264,138,402
3311,eighty,138,260,138,398
3312,cab,138,245,138,383
3313,stared,138,239,138,377
3314,ting,138,230,138,368
3315,instant,138,218,138,356
3316,cheeks,138,177,138,315
3317,native,138,171,138,309
3318,intro,138,169,138,307
3319,rails,138,156,138,294
3320,atlanta,153,138,138,291
3321,feathers,145,138,138,283
3322,drug,137,613,137,750
3323,crashing,137,402,137,539
3324,carpet,137,349,137,486
3325,endlessly,137,300,137,437
3326,heel,137,281,137,418
3327,figured,137,260,137,397
3328,irish,137,241,137,378
3329,wizard,137,240,137,377
3330,lions,137,229,137,366
3331,frost,137,194,137,331
3332,locks,137,179,137,316
3333,twas,175,137,137,312
3334,explode,136,543,136,679
3335,disaster,136,438,136,574
3336,toll,136,414,136,550
3337,plus,136,386,136,522
3338,preach,136,358,136,494
3339,ripped,136,343,136,479
3340,den,136,331,136,467
3341,sundown,246,136,136,382
3342,etc,136,242,136,378
3343,usual,136,223,136,359
3344,engines,136,198,136,334
3345,sliding,136,197,136,333
3346,darn,136,170,136,306
3347,facing,135,344,135,479
3348,satan's,135,343,135,478
3349,mortal,135,295,135,430
3350,showin,135,271,135,406
3351,ad,135,268,135,403
3352,praises,135,263,135,398
3353,timing,135,235,135,370
3354,patiently,135,222,135,357
3355,ou,135,210,135,345
3356,granny,207,135,135,342
3357,mexican,135,196,135,331
3358,jill,135,170,135,305
3359,resting,135,149,135,284
3360,crush,134,774,134,908
3361,blast,134,468,134,602
3362,nations,134,452,134,586
3363,poverty,134,329,134,463
3364,shield,134,259,134,393
3365,hated,134,237,134,371
3366,lap,134,222,134,356
3367,junkie,134,210,134,344
3368,scarlet,134,205,134,339
3369,belle,168,134,134,302
3370,besides,134,165,134,299
3371,hitch,138,134,134,272
3372,warned,133,259,133,392
3373,closet,133,254,133,387
3374,showdown,133,247,133,380
3375,lordy,238,133,133,371
3376,afar,133,197,133,330
3377,fiery,133,192,133,325
3378,sleazy,133,190,133,323
3379,knot,133,173,133,306
3380,waltzing,133,171,133,304
3381,shouted,133,155,133,288
3382,joseph,133,148,133,281
3383,patch,133,146,133,279
3384,wed,139,133,133,272
3385,inna,132,829,132,961
3386,healing,132,548,132,680
3387,seconds,132,450,132,582
3388,desires,132,436,132,568
3389,tragedy,132,373,132,505
3390,now's,132,355,132,487
3391,destroyed,132,352,132,484
3392,mate,132,350,132,482
3393,design,132,339,132,471
3394,bark,132,322,132,454
3395,opening,132,286,132,418
3396,slim,132,235,132,367
3397,judy,132,206,132,338
3398,envy,132,204,132,336
3399,bands,132,200,132,332
3400,complaining,132,191,132,323
3401,frightening,132,191,132,323
3402,zoom,132,186,132,318
3403,soar,132,165,132,297
3404,swan,132,154,132,286
3405,clinging,153,132,132,285
3406,cousin,132,152,132,284
3407,greasy,132,150,132,282
3408,sighing,140,132,132,272
3409,bombs,131,528,131,659
3410,jammin,131,403,131,534
3411,francisco,197,131,131,328
3412,riders,131,192,131,323
3413,refused,131,187,131,318
3414,melodies,160,131,131,291
3415,expecting,131,153,131,284
3416,tomorrows,131,153,131,284
3417,hooray,131,149,131,280
3418,cabin,147,131,131,278
3419,nite,131,135,131,266
3420,vicious,130,513,130,643
3421,pounding,130,488,130,618
3422,junk,130,403,130,533
3423,code,130,364,130,494
3424,condition,130,362,130,492
3425,backwards,130,348,130,478
3426,hotter,130,297,130,427
3427,selfish,130,274,130,404
3428,teachers,130,216,130,346
3429,must've,130,188,130,318
3430,eagles,130,150,130,280
3431,gentleman,130,149,130,279
3432,dot,138,130,130,268
3433,rail,130,136,130,266
3434,torture,129,568,129,697
3435,guilt,129,371,129,500
3436,buildings,129,320,129,449
3437,unity,129,302,129,431
3438,thighs,129,288,129,417
3439,central,129,239,129,368
3440,nashville,228,129,129,357
3441,ribbons,207,129,129,336
3442,certainly,129,192,129,321
3443,cattle,129,189,129,318
3444,city's,129,177,129,306
3445,indians,129,136,129,265
3446,mike,128,607,128,735
3447,dial,128,529,128,657
3448,shopping,128,378,128,506
3449,bathroom,128,328,128,456
3450,chinese,128,312,128,440
3451,magazines,128,293,128,421
3452,limb,128,245,128,373
3453,fried,128,208,128,336
3454,jo,152,128,128,280
3455,loo,143,128,128,271
3456,punch,127,481,127,608
3457,damage,127,456,127,583
3458,boulevard,127,373,127,500
3459,tooth,127,317,127,444
3460,dave,127,244,127,371
3461,dried,127,211,127,338
3462,stiff,127,209,127,336
3463,apartment,127,208,127,335
3464,thread,127,205,127,332
3465,reflections,127,194,127,321
3466,liquid,127,184,127,311
3467,molly,127,174,127,301
3468,treating,127,160,127,287
3469,suffered,127,153,127,280
3470,tweet,153,127,127,280
3471,pollution,127,152,127,279
3472,rumour,127,135,127,262
3473,shaky,128,127,127,255
3474,pump,126,925,126,1051
3475,obey,126,513,126,639
3476,boring,126,366,126,492
3477,believes,126,363,126,489
3478,wins,126,323,126,449
3479,pet,126,266,126,392
3480,co,126,254,126,380
3481,perfectly,126,235,126,361
3482,absolutely,126,232,126,358
3483,served,126,226,126,352
3484,pleasing,126,150,126,276
3485,huggin,126,141,126,267
3486,sneaking,126,141,126,267
3487,ben,135,126,126,261
3488,branches,127,126,126,253
3489,desperation,125,328,125,453
3490,con,125,309,125,434
3491,perfection,125,308,125,433
3492,rate,125,262,125,387
3493,chief,125,254,125,379
3494,freezing,125,249,125,374
3495,cruising,125,233,125,358
3496,cope,125,223,125,348
3497,tu,125,211,125,336
3498,pal,125,190,125,315
3499,vietnam,125,189,125,314
3500,dean,125,170,125,295
3501,steer,125,170,125,295
3502,british,125,163,125,288
3503,cents,125,162,125,287
3504,tides,125,158,125,283
3505,robert,151,125,125,276
3506,stumbled,125,128,125,253
3507,supper,126,125,125,251
3508,defend,124,394,124,518
3509,savage,124,364,124,488
3510,possession,124,293,124,417
3511,drawing,124,292,124,416
3512,glue,124,245,124,369
3513,lifting,124,235,124,359
3514,fingertips,124,229,124,353
3515,remembers,124,217,124,341
3516,regular,124,173,124,297
3517,goat,124,145,124,269
3518,freaks,123,579,123,702
3519,physical,123,517,123,640
3520,resistance,123,429,123,552
3521,cutting,123,420,123,543
3522,naughty,123,352,123,475
3523,smack,123,297,123,420
3524,saints,123,252,123,375
3525,sinners,123,247,123,370
3526,chicks,123,203,123,326
3527,children's,123,180,123,303
3528,jewels,123,178,123,301
3529,mysteries,123,178,123,301
3530,drunken,123,172,123,295
3531,cola,123,169,123,292
3532,noble,123,151,123,274
3533,drifted,123,149,123,272
3534,limit,122,605,122,727
3535,survival,122,440,122,562
3536,points,122,417,122,539
3537,hunt,122,398,122,520
3538,forced,122,378,122,500
3539,leaders,122,375,122,497
3540,tour,122,249,122,371
3541,jury,122,222,122,344
3542,happenin,122,200,122,322
3543,kansas,192,122,122,314
3544,wan,122,180,122,302
3545,prophet,122,168,122,290
3546,cows,122,163,122,285
3547,et,122,138,122,260
3548,kitty,131,122,122,253
3549,kite,122,127,122,249
3550,feast,121,363,121,484
3551,tomb,121,306,121,427
3552,lasting,121,296,121,417
3553,muscle,121,295,121,416
3554,millionaire,121,223,121,344
3555,shoop,121,213,121,334
3556,firm,121,175,121,296
3557,jewel,121,173,121,294
3558,alligator,121,171,121,292
3559,kindly,171,121,121,292
3560,buttons,121,161,121,282
3561,burdens,121,151,121,272
3562,whisky,121,128,121,249
3563,female,120,335,120,455
3564,watches,120,298,120,418
3565,opportunity,120,283,120,403
3566,humanity,120,274,120,394
3567,thieves,120,262,120,382
3568,future's,120,260,120,380
3569,tread,120,239,120,359
3570,chilly,120,217,120,337
3571,overdue,120,207,120,327
3572,streak,120,191,120,311
3573,international,120,177,120,297
3574,quack,120,170,120,290
3575,railway,120,166,120,286
3576,piper,120,158,120,278
3577,mild,120,157,120,277
3578,stumbling,120,140,120,260
3579,inclined,120,129,120,249
3580,git,125,120,120,245
3581,tokyo,119,398,119,517
3582,intentions,119,340,119,459
3583,odds,119,333,119,452
3584,belief,119,328,119,447
3585,avoid,119,322,119,441
3586,poetry,119,302,119,421
3587,continue,119,291,119,410
3588,sentence,119,286,119,405
3589,rave,119,241,119,360
3590,spells,119,206,119,325
3591,relate,119,202,119,321
3592,doctors,119,183,119,302
3593,liberation,119,166,119,285
3594,coffin,119,154,119,273
3595,vows,119,147,119,266
3596,lining,119,142,119,261
3597,mourn,119,140,119,259
3598,grandpa,119,130,119,249
3599,ii,119,128,119,247
3600,powers,118,440,118,558
3601,toss,118,334,118,452
3602,pile,118,303,118,421
3603,surface,118,291,118,409
3604,jacket,118,271,118,389
3605,source,118,269,118,387
3606,scar,118,210,118,328
3607,trousers,118,177,118,295
3608,spaces,118,157,118,275
3609,hideaway,118,146,118,264
3610,balloon,118,137,118,255
3611,tobacco,128,118,118,246
3612,anna,123,118,118,241
3613,camera,117,430,117,547
3614,divide,117,314,117,431
3615,interest,117,256,117,373
3616,national,117,244,117,361
3617,swallowed,117,244,117,361
3618,straw,117,208,117,325
3619,glimpse,117,192,117,309
3620,earthly,117,188,117,305
3621,milky,117,168,117,285
3622,dedicate,117,149,117,266
3623,theme,117,148,117,265
3624,blossom,138,117,117,255
3625,fond,117,137,117,254
3626,haul,117,135,117,252
3627,lama,117,128,117,245
3628,feelin's,117,120,117,237
3629,favourite,116,421,116,537
3630,beaten,116,318,116,434
